index,name,price,number_of_comment,brand,size,weight,camera,comment
49,Máy Ảnh Fujifilm X-S10 + Lens 18-55mm - Hàng Chính Hãng,31990000,0,Fujifilm,,,,
50,Máy Ảnh Sony A7R II - Hàng Chính Hãng,38000000,2,Sony,1269 x 957 x 603 mm,582g,424MP,Mình mua ngay đợt giá thấp nhất nên đến giờ cảm giác vẫn còn phê phê
50,Máy Ảnh Sony A7R II - Hàng Chính Hãng,38000000,2,Sony,1269 x 957 x 603 mm,582g,424MP,Sản phẩm được đóng gói kỷ lưởng khuyến mãi tốt
51,Canon EOS 5DS Body (Lê Bảo Minh) - Hàng Chính Hãng,78000000,0,Canon,Xấp xỉ 1520 x 1164 x 764mm,Xấp xỉ 845g  2980oz chỉ tính thân máy,506 MP,
52,Máy in ảnh Mini Canon PV-123 Xám-Hàng chính hãng,990000,0,Canon,,,,
53,Máy Ảnh Sony RX100 III (Chính Hãng),14990000,2,Sony,1016 x 581 x 410 mm,263g,201MP,Sản phẩm tốt chính hãng  Đc cái giao hàng rất nhanh nhân viên giao hàng thân thiện Chắc chắn sẽ ủng hộ dài dài 
53,Máy Ảnh Sony RX100 III (Chính Hãng),14990000,2,Sony,1016 x 581 x 410 mm,263g,201MP,Cho hỏi xem khi quay video rồi xem trực tiếp trên máy sony rx100 M3 này luôn thì có nghe tiếng không hay xem trên máy tính mới nghe âm thanh Mong trả lời giúp Cảm ơn tiki
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Giao hàng sớm hơn dự kiến sản phẩm còn nguyên seal đầy đủ quà tặng Body của Indonesia len kit của Philipines Cảm nhận ban đầu máy chắc chắn cầm vừa tay ống kính zoom điện tử tựa máy compact cũng thú vị Kích hoạt bảo hành chưa được chắc phải thông qua Tiki
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Tiki giao hàng nhanh tuy nhiên đóng gói còn chưa cẩn thận lắm hộp máy ảnh chỉ được chèn giấy chứ không được quấn lớp nilong như mình mua mấy sản phẩm khác của Tiki nhưng vì mình chọn TikiNow nên thôi không sao Còn về máy ảnh thì rất hài lòng nhỏ gọn dễ sử dụng chưa kích hoạt bảo hành được
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Ấn tượng đầu tiên là hàng được đóng gói và bọc xốp nổ cẩn thận Máy nguyên seal đầy đủ phụ kiện Hàng giao sau 1 tuần đúng dự kiến tuy nhiên mình không hiểu tại sao lại sau 2 tuần mới giao nốt thẻ nhớ
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy tốt đóng gói ok Giao hàng mất 1 tuần tuy nhiên bị thiếu thẻ nhớ Mình có phát hiện ra từ lúc kiểm tra lại trong ứng dụng đã không có nên gọi điện cho tổng đài cskh thì nhận được câu trả lời là sẽ kiểm tra với bên hệ thống sau nhưng chắc câu trả lời sẽ là do thao tác của mình lúc đặt bị thiếu nên có kiện thêm cũng mất thời gian k được gì   mình cũng đành chịu k thắc mắc thêm đc nhưng vào đọc đánh giá thấy cũng có trường hợp y như mình cũng k được gửi kèm thẻ nhớ Cũng chẳng đáng là bao nhiêu đâu so với cái máy nhưng quảng cáo khác với thực tế là không chấp nhận được Sẽ cân nhắc có nên dùng tiki mua hàng trong tương lai nữa không và người thân bạn bè nếu có ý định dùng tiki thì mình cũng sẽ bảo họ suy nghĩ
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,máy chụp đẹp  nhỏ gọn lens kit chụp đẹp nhưng không xóa phông nhiều  mình mua được mấy tháng rồi lúc đầu đăng kí bảo hành không được phải ib cho fb của fuji mới đk được
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Mình mua cách đây hơn tuần giờ mới rãnh viết review Mua của Tiki Trading đóng gói chắc chắn cẩn thận giao cực nhanh Luôn ủng hộ tiki về khoản này Đã được kích hoạt bảo hành sẵn cả body và lens  Nhưng có 1 trừ điểm quan trọng là sai thông tin Cả body và lens không có cái nào Made in Japan cả Tiki nên update lại thông tin này
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Trước giờ luôn tin tưởng chất lượng dịch vụ và giao hàng của TikiLần này quyết định mua máy ảnh cũng lựa chọn tiki mặc dù cửa hàng FujiFilm gần nhà và đang khuyến mãi tương tự Máy giao nhanhnhưng thông tin lại khác quá xa so với mô tả trên Tiki Rõ ràng ghi xuất xứ Nhật vậy mà máy nhận về Indonesia Chưa kể Lens là của Phillipines Nơi xuất xứ khác nhau thì chất lượng giá thành sẽ khác nhau Tôi đã lưu ý chọn đúng nhà phân phối là Tiki Trading vậy mà kết quả đáng thất vọng Cảm giác như bị lừa trong chiêu trò khuyến mãi Cân nhắc có tiếp tục sử dụng Tiki không
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Thông tin nơi sản xuất sai vẫn không sửa gây nhầm lẫn cho người khác Mình gửi email 2 tháng rồi vẫn không thấy Tiki sửa Gửi mail về cục quản lý cạnh tranh là phạt no luôn   vccamoitgovvn
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Hiên minh đa nhân may va chưa co gi đê phan nan Duy chi phân giao hang hơi lâu 1 tuân lai không giao vao thư 7 chu nhât The nhơ tăng kem chi băt đâu chuyên sau khi đa nhân hang nên hơi bât tiên
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,chào Tiki  Sản phẩm này mình thấy ghi là Made in Japan nhưng hàng đặt về lại là Made in Indonesia Phản hồi gấp lại thông tin giúp mình nhé
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Mình đọc Review thì thấy QTV của Tiki trả lời khách là Máy SX tại nhật nhưng nhận hàng thì Máy SX tại Philipines Lens Kit theo máy cũng SX ở Phillipines Hơi khó hiểu nhưng chất lượng Ok kích hoạt BH thì vẫn đủ 24 month
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Sản phẩm này mình mua hôm 12022020 nhưng không thể đăng ký bảo hành điện tử được Mình lên trang web của Fujifilm thì thấy đã được kích hoạt vào ngày 18012020 rồi
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy ảnh được bọc và giao cẩn thận Chụp đẹp cho người mới bắt đầu chụp choẹt đơn giản
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy ảnh chụp rất tốt Lên hình rất đẹp Phụ kiện quà tặng đầy đủ Có điều không biết làm sao để đăng kí bảo hành
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Tiki now đúng hạn và đóng gói chống xốc tốt Máy nguyên hộp từ nhà sản xuất
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,tôi đã nhận được máy nhưng trong hộp ko có dây đeo đề nghị kiểm tra lại giùm
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Đóng gói chắc chắn máy xài tốt cho màu đẹp Mình ko có phàn nàn gì về sản phẩm
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Hàng chính hãng Nguyên seal Đủ quà tặng Giao nhanh 2h
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy đẹp Tuy nhiên mình mua sản phẩm của nhận nhưng s lại giao máy sx tại Indonesia
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy đẹp đúng như mình mong mỏi chụp hình đẹp hết ý Tiki đóng gói cẩn thận và giao hàng sớm hơn dự kiến
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Mình đọc Review thì thấy QTV của Tiki trả lời khách là Máy SX tại nhật nhưng nhận hàng thì Máy SX tại Philipines Lens Kit theo máy cũng SX ở Phillipines Hơi khó hiểu nhưng chất lượng Ok kích hoạt BH thì vẫn đủ 24 month
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Sản phẩm này mình mua hôm 12022020 nhưng không thể đăng ký bảo hành điện tử được Mình lên trang web của Fujifilm thì thấy đã được kích hoạt vào ngày 18012020 rồi
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy ảnh được bọc và giao cẩn thận Chụp đẹp cho người mới bắt đầu chụp choẹt đơn giản
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy ảnh chụp rất tốt Lên hình rất đẹp Phụ kiện quà tặng đầy đủ Có điều không biết làm sao để đăng kí bảo hành
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Tiki now đúng hạn và đóng gói chống xốc tốt Máy nguyên hộp từ nhà sản xuất
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,tôi đã nhận được máy nhưng trong hộp ko có dây đeo đề nghị kiểm tra lại giùm
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Đóng gói chắc chắn máy xài tốt cho màu đẹp Mình ko có phàn nàn gì về sản phẩm
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Hàng chính hãng Nguyên seal Đủ quà tặng Giao nhanh 2h
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy đẹp Tuy nhiên mình mua sản phẩm của nhận nhưng s lại giao máy sx tại Indonesia
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy đẹp đúng như mình mong mỏi chụp hình đẹp hết ý Tiki đóng gói cẩn thận và giao hàng sớm hơn dự kiến
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Tiki đóng gói cẩn thận giao hàng đúng giờ Sản phẩm đẹp hài lòng với XT100
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Hàng giao thiếu thẻ nhớ km Mình đã gọi điện tông đài nhưng chưa có phản hồi
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Máy đẹp giao hàng nhanh chất lượng ảnh tốt nên mua
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Rất tuyệt vời Tiki giao hàng bọc lót gọn gàng mình ưng Sản phẩm rất tốt
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Sản phẩm đóng gói cẩn thận nguyên seal chính hãng
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,làm sao để kích hoạt bảo hành online vậy tiki  mình làm theo hướng dẫn nhưng ko đc
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Mình đặt hàng từ thứ 6 tới nay chủ nhật chưa giao hic hic
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Đã mua máy chụp hình rất đẹp cực kì hài lòng Tiki lại giao nhanh nữa
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Chất lượng  trải nghiệm về DVKH tốt giao hàng nhanh chóng
54,Máy Ảnh Fujifilm X-T100 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15490000,35,Fujifilm,121 x 83 x 47 cm,448g,242MP,Sp tot chat Sp tot chat Sp tot chat luong  okok ok
55,Máy Ảnh Sony HDR-CX405 - Hàng Chính Hãng,5690000,0,Sony,540 x 595 x 1280 mm,190g,,
56,Máy Ảnh Selfie Lấy Liền Fujifilm Instax Mini 9 Clear Purple - Hàng Chính Hãng,1499000,7,Fujifilm,D x R x C 116 x 1183 x 682 cm,307g,,Chụp buổi tối thì hình xấu ban ngày thì có thể bị trắng loá nếu ngoài trời chắc phải mua loại mắc tiền hơn mới đẹp rõ được 
56,Máy Ảnh Selfie Lấy Liền Fujifilm Instax Mini 9 Clear Purple - Hàng Chính Hãng,1499000,7,Fujifilm,D x R x C 116 x 1183 x 682 cm,307g,,khá ưng  chưa sd nên chưa biết lên hình ntn 
56,Máy Ảnh Selfie Lấy Liền Fujifilm Instax Mini 9 Clear Purple - Hàng Chính Hãng,1499000,7,Fujifilm,D x R x C 116 x 1183 x 682 cm,307g,,Máy đẹp thích hợp đi du lịch
56,Máy Ảnh Selfie Lấy Liền Fujifilm Instax Mini 9 Clear Purple - Hàng Chính Hãng,1499000,7,Fujifilm,D x R x C 116 x 1183 x 682 cm,307g,,Cực kì hài lòng
56,Máy Ảnh Selfie Lấy Liền Fujifilm Instax Mini 9 Clear Purple - Hàng Chính Hãng,1499000,7,Fujifilm,D x R x C 116 x 1183 x 682 cm,307g,,Cực kì hài lòng
56,Máy Ảnh Selfie Lấy Liền Fujifilm Instax Mini 9 Clear Purple - Hàng Chính Hãng,1499000,7,Fujifilm,D x R x C 116 x 1183 x 682 cm,307g,,Hài lòng
56,Máy Ảnh Selfie Lấy Liền Fujifilm Instax Mini 9 Clear Purple - Hàng Chính Hãng,1499000,7,Fujifilm,D x R x C 116 x 1183 x 682 cm,307g,,Cực kì hài lòng
57,Máy Ảnh Sony Alpha A6600 + 18-135mm - Hàng Chính Hãng,37990000,0,Sony,,,,
58,Máy Ảnh Canon PowerShot SX430 IS (Tặng Kèm Thẻ Nhớ Và Túi Đựng Máy Ảnh) - Hàng Chính Hãng,4800000,1,Canon,1044 x 691 x 851mm,,,Thực sự máy quá nhỏ phù hợp du lịch chứ ảnh ko đẹprất không ưng ý
59,Máy Ảnh Mini Chụp Hình Cho Bé Loại Cao Cấp 2019,239000,4,OEM,14x6x12cm,,,Không có thẻ nhớ để chụp phải mua thêm  Mua thêm lại không dùng được vì không nói rõ phải mua loại thẻ nhớ nào  Rất không hài lòng 
59,Máy Ảnh Mini Chụp Hình Cho Bé Loại Cao Cấp 2019,239000,4,OEM,14x6x12cm,,,Mình không thích màu hồng lắm vì mình làm nam không được tặng thẻ nhớ Nhưng dùng rất ok
59,Máy Ảnh Mini Chụp Hình Cho Bé Loại Cao Cấp 2019,239000,4,OEM,14x6x12cm,,,máy nhỏ nhẹ dễ thương nhanh hết pin đồ chơi cho em bé
59,Máy Ảnh Mini Chụp Hình Cho Bé Loại Cao Cấp 2019,239000,4,OEM,14x6x12cm,,,Hài lòng
60,Máy Ảnh Canon EOS RP Body (Chính Hãng Lê Bảo Minh),39000000,0,Canon,W x H x D 1325 x 85 x 7 cm, 485g Kem pin va the nhơ,262MP,
61,Máy Ảnh Mini Cho Bé Kèm Thẻ Nhớ 32G - Máy Chụp Hình Mini (Giao Mẫu Ngẫu Nhiên),338000,7,OEM,14x6x12cm,,,đăng bán thì có kèm thẻ nhớ nhưng nhận hàng thì không có cái thẻ nhớ nào báo Tiki thì hẹn lần hẹn lượt không giải quyết
61,Máy Ảnh Mini Cho Bé Kèm Thẻ Nhớ 32G - Máy Chụp Hình Mini (Giao Mẫu Ngẫu Nhiên),338000,7,OEM,14x6x12cm,,,Mình mua kèm thẻ nhớ nhưng khi nhận đc thì k có thẻ nhớ Mong phản hồi và gửi lại thẻ nhớ sớm
61,Máy Ảnh Mini Cho Bé Kèm Thẻ Nhớ 32G - Máy Chụp Hình Mini (Giao Mẫu Ngẫu Nhiên),338000,7,OEM,14x6x12cm,,,Máy chụp hình đẹp pin sạc chơi được khoảng 20 phút thì hết
61,Máy Ảnh Mini Cho Bé Kèm Thẻ Nhớ 32G - Máy Chụp Hình Mini (Giao Mẫu Ngẫu Nhiên),338000,7,OEM,14x6x12cm,,,the nhơ đươc tăng k sư dung đươc phai thay the
61,Máy Ảnh Mini Cho Bé Kèm Thẻ Nhớ 32G - Máy Chụp Hình Mini (Giao Mẫu Ngẫu Nhiên),338000,7,OEM,14x6x12cm,,,Cực kì hài lòng
61,Máy Ảnh Mini Cho Bé Kèm Thẻ Nhớ 32G - Máy Chụp Hình Mini (Giao Mẫu Ngẫu Nhiên),338000,7,OEM,14x6x12cm,,,Cực kì hài lòng
61,Máy Ảnh Mini Cho Bé Kèm Thẻ Nhớ 32G - Máy Chụp Hình Mini (Giao Mẫu Ngẫu Nhiên),338000,7,OEM,14x6x12cm,,,Cực kì hài lòng
62,Máy Ảnh Sony DSC-RX0 Mark II - Hàng Chính Hãng,12500000,0,Sony,590 x 405 x 350 mm,132g,,
63,Máy Ảnh Fujifilm X-T100 Body (24.2MP) - Hàng Chính Hãng,12490000,0,Fujifilm,121 x 83 x 47 cm,448g,242MP,
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,Đặt hàng 183 nhận máy ảnh 223 Tuy nhiên bao đựng máy và thẻ nhớ kèm theo thì đến 313 vẫn không thấy giao Máy chụp gần thì tạm được zoom xa thì mờ 200Mpxel mà không nét Nói chung tiền nào của nấy 4  động viên shop
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,không đep năp đây pin bât tiênkho loa pin va lây pin ra không co dây truyên anh vô may vi tinh
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,Máy không kèm dây cáp kết nối để truyền dữ liệu qua máy tính Pin sạc rời khỏi máy gây bất tiện khi sử dụng Sao chép cắt xóa nội dụng trong máy khó
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,tôi cần xuất hóa đơn đã để lại tin nhắn nhưng sau khi giao hàng thì không xuất hd được là sao
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,Giao hàng nhanh bao gói sản phẩm cẩn thận chất lượng sản phẩm đạt yêu cầu
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,Thân máy khá thô pin thiết kế nhỏ khó lấy và lắp pin Độ phân giải không cao hình ảnh chụp ra không được nét Tạm sử dụng được
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,Đã mua 4 máy qua tiki hàng mới giá chuẩn có quà km tặng kèm
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,sản phẩm tốt tuy nhiên cần mua thêm cáp đầu mini USB để kết nối với máy tính để tải hình
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,sản phẩm tốtchưa bị sự cố gìmình sẽ ủng hộ tiếp tục cám ơn nhiều
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,nói chung ko dc nhu mong dơi như tiền nhiệm ixuc 132 quay phim zoon xa bị giật màu ko dc đẹp
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,Hàng giao OK xài tạm được với mức giá
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,Giao đúng hẹn sản phẩm tốtchưa bị sự cố gì cám ơn
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,hàng ổn đóng gói tốt nhưng ko thấy cái gói tặng khóa nhiếp ảnh ở đâu nhỉ
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,Cực kì hài lòng
64,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,2290000,15,Canon,952 x 543 x 221 mm,,,Sản phẩm mới 100 có bảo hành giao hàng nhanh Có kèm bao da và thẻ nhớ
65,Máy chụp ảnh cao cấp mini dành cho bé yêu tặng kèm thẻ nhớ 32G - Hàng nhập khẩu,399000,0,OLAPLE,,,,
66,Máy Ảnh Canon PowerShot G7 X Mark II - Hàng Nhập Khẩu,11790000,0,Canon,Dài 1097 x Rộng 638 x Dày 357mm,Xấp xỉ 270g 952oz bao gồm pin và thẻ nhớ Xấp xỉ 245g 864oz chỉ tính thân máy ảnh,,
67,Máy Ảnh Sony Alpha A7R MARK III Body- Hàng chính hãng,59990000,2,Sony,1269 x 956 x 737 mm,657g,,Bên hàn quốc hiện tại giá chỉ còn 62 trieu cho sản phẩm này
67,Máy Ảnh Sony Alpha A7R MARK III Body- Hàng chính hãng,59990000,2,Sony,1269 x 956 x 737 mm,657g,,đây là máy A7R mark III chứ không phải A7 Mark III
68,Máy Ảnh Fujifilm XF10 - Hàng Chính Hãng,11990000,2,Fujifilm,,,, Mình cần hướng dẫn kích hoạt bảo hành và một số thông tin phần mềm thì thế nào ạ
68,Máy Ảnh Fujifilm XF10 - Hàng Chính Hãng,11990000,2,Fujifilm,,,,Cực kì hài lòng
69,Máy Ảnh Fujifilm X-T20 (24.3MP) Body - Hàng Chính Hãng,16990000,5,Fujifilm,Dài 1184mm x Rộng 828mm x Cao 414mm,,,XT20 có body gọn gàng và chắc tay lấy nét khá nhanh đi với kits 1855 chuẩn lắm a Tuy nhiên đặt hàng ở Tiki từ 1510 mà đến 2 tuần sau mới nhận được hàng và khi liên hệ thì rất lộn xộn khá thất vọng về dịch vụ lần này của Tiki Hy vọng sẽ không gặp lại trường hợp như vậy nữa
69,Máy Ảnh Fujifilm X-T20 (24.3MP) Body - Hàng Chính Hãng,16990000,5,Fujifilm,Dài 1184mm x Rộng 828mm x Cao 414mm,,,Mình thực sự hài lòng khi sử dụng XT20 máy nhỏ gọn và cho chất lượng hình khá tốt trong điều kiện ánh sáng yếu với ISO vd buổi tối trong khán phòng tiệc Về khâu đóng gói và giao hàng TIKI đóng gói sản phẩm rất kỹ lưỡng cẩn thận cho từng chi tiết sản phẩm tặng theo chất lượng giá tốt Chân thành cảm ơn TIKI
69,Máy Ảnh Fujifilm X-T20 (24.3MP) Body - Hàng Chính Hãng,16990000,5,Fujifilm,Dài 1184mm x Rộng 828mm x Cao 414mm,,,Quyết định mua và nhận hàng sau đó 2 tiếng Quả thật rất ưng ý
69,Máy Ảnh Fujifilm X-T20 (24.3MP) Body - Hàng Chính Hãng,16990000,5,Fujifilm,Dài 1184mm x Rộng 828mm x Cao 414mm,,,Tiki giao hàng rất nhanh đóng gói cẩn thận Mua body riêng lúc đang sale nên rất là ưng D
69,Máy Ảnh Fujifilm X-T20 (24.3MP) Body - Hàng Chính Hãng,16990000,5,Fujifilm,Dài 1184mm x Rộng 828mm x Cao 414mm,,,Tốc độ AF rất nhanh lời giải cho câu thần chú Sống chậm của fan MRL Fuji ngang A6000  đánh giá chủ quan 
70,Máy Ảnh Selfie Lấy Liền Fujifilm Instax Mini 70 - Vàng - Hàng Chính Hãng,2690000,2,Fujifilm,1137 x 992 x 532 mm,,,Mình mới lấy máy cảm quan ban đầu thì ok nhỏ xinh mini cơ mà thắc mắc là sao lại không có dây đi kèm máy nhỉ Không có hay là bị thiếu đây   trong ảnh là những gì mình nhận được
70,Máy Ảnh Selfie Lấy Liền Fujifilm Instax Mini 70 - Vàng - Hàng Chính Hãng,2690000,2,Fujifilm,1137 x 992 x 532 mm,,,đẹp tuyetj vời rất hài lòng với sản phẩm đóng gói kĩ
71,Máy Ảnh Canon EOS R + Kit 24-105mm - Hàng Chính Hãng,65900000,0,Canon,D x R x C 1358 x 983 x 844 mm,660g thân máy và pin,,
72,Canon SX740 HS - Hàng Nhập Khẩu,8990000,4,Canon,,,,Thiếu phụ kiện thẻ nhớ không dán màn hình đã liên hệ với shop và Tiki nhưng vẫn chưa được giải quyết
72,Canon SX740 HS - Hàng Nhập Khẩu,8990000,4,Canon,,,,a ơi cho e hỏi sao ko có chế độ quay phim 4k a nhit
72,Canon SX740 HS - Hàng Nhập Khẩu,8990000,4,Canon,,,,sản phẩm mới 100 đầy đủ phụ kiện kèm theo máy ảnh không shop
