index,name,price,number_of_comment,brand,CPU,hardware_size,RAM,resolution,display,comment
161,Laptop HP Pavilion 15-cs3008TU 8QP02PA (Core i3-1005G1/ 4GB/ 256GB SSD/ 15.6 FHD/ WIN10) - Hàng Chính Hãng ,12399000,3,HP,Intel Core i3,256,4,Full HD 1920 x 1080,15.6 ,Quạt bên trong máy kêu rất to ồn rít liên tục Tôi không tin một laptop phát ra âm thanh vậy thì bền Cứ tưởng dòng Pavilion là dòng xịn của HP nên chuyển từ mã FQ kia sang model CS này Hình kèm chiếc bên phải là máy cũ hiệu khác dùng 8 năm rối mà để kế bên người ta chạy êm ru mà Cả hai đều chỉ lướt Facebook trên chrome bằng 1 tag thôi chứ không game riết video đồ họa gì hết Chán HP quá đi
161,Laptop HP Pavilion 15-cs3008TU 8QP02PA (Core i3-1005G1/ 4GB/ 256GB SSD/ 15.6 FHD/ WIN10) - Hàng Chính Hãng ,12399000,3,HP,Intel Core i3,256,4,Full HD 1920 x 1080,15.6 ,Cực kì hài lòng
161,Laptop HP Pavilion 15-cs3008TU 8QP02PA (Core i3-1005G1/ 4GB/ 256GB SSD/ 15.6 FHD/ WIN10) - Hàng Chính Hãng ,12399000,3,HP,Intel Core i3,256,4,Full HD 1920 x 1080,15.6 ,Cực kì hài lòng
162,Laptop Acer Nitro AN515-43-R9FD NH.Q6ZSV.003 (AMD R5-3550H/ 8GB DDR4/ 512GB PCIe NVMe/ GTX1650 4GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng ,18059000,0,Acer,,,,,,
163,Laptop Asus TUF Gaming F15 FX506LI-HN039T (Core i5-10300H/ 8GB DDR4 2933MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD IPS. 144Hz/ Win10) - Hàng Chính Hãng ,22269000,1,Asus,Intel Core i510300H 25GHz up to 45GHz 8MB,512,8,,15.6 ,giao hàng nhanh đóng gói kỹ lưỡng hộp và máy trùng imei máy cứng cáp
164,Laptop Dell Inspiron 3493 N4I7131W (Core i7-1065G7/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ MX230 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng ,19269000,1,Dell,Intel Core i7,512,8,Full HD 1920 x 1080,14 ,
165,Laptop Asus ROG Strix G15 G512L-UHN145T (Core i7-10750H/ 8GB DDR4 3200MHz/ 512GB SSD PCIE G3X4/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,30399000,0,Asus,Intel Core i710750H 26GHz up to 50GHz 12MB,512,8,Full HD 1920 x 1080,15.6 ,
166,Laptop Acer Aspire 5 A514-53G-513J NX.HYWSV.001 (Core i5-1035G1/ 8GB (4GB x2) DDR4 2666MHz/ 512GB SSD M.2 PCIE/ MX350 2GB GDDR5/ 14 FHD IPS/ Win10) - Hàng Chính Hãng ,15999000,0,Acer,Intel Core i51035G1 10GHz up to 36GHz 6MB,512,8,Full HD 1920 x 1080,14 ,
167,Laptop HP ProBook 430 G6 5YN00PA Core i5-8265U/ Dos (13.3" HD) - Hàng Chính Hãng ,15399000,0,HP,13422d Intel Core i58265U,256,1,1366 x 768 pixels,14 ,
168,Laptop Gaming MSI GF63 Thin 9SC-070VN Core i7-9750H/GTX 1650 4GB/Win10 (15.6 FHD IPS) - Hàng Chính Hãng ,24499000,2,MSI,,256,8,Full HD 1920 x 1080,15.6 ,Máy siêu mượt chiến game bá cháy làm đồ họa cũng OK luôn mua ngay đợt giảm dc thêm 500k nữa thành ra quá ngon so với giá thị trường Thanks Tiki 
168,Laptop Gaming MSI GF63 Thin 9SC-070VN Core i7-9750H/GTX 1650 4GB/Win10 (15.6 FHD IPS) - Hàng Chính Hãng ,24499000,2,MSI,,256,8,Full HD 1920 x 1080,15.6 ,Tốt điểm yếu mình rat ghet là vỏ nhôm rò điện vào người Điện Việt Nam đâu có 3 chấu nối đất
169,Laptop Acer Swift SF314-32-54-58KB NX.GXZSV.002 Core i5-8250U/Win10 (14 ) (Silver) - Hàng Chính Hãng ,14999000,1,Acer,Intel Core i5,256,4,Full HD 1920 x 1080,14 ,Máy mỏng nhẹ đẹp Đóng gói chắc chắn cần thận Tuy nhiên giao hàng hơi lâu
170,Surface Pro 7 Core I5 Ram 8Gb Ssd 256Gb Brand New - Hàng chính hãng ( giao màu ngẫu nhiên ) ,28990000,0,Surface,,,,,,
171,Laptop Dell Inspiron N5593A (i7 1065G7/8GB RAM/512GB SSD/MX230 4G/15.6  FHD/Win 10/Bạc) - P90F002N93A- Hàng chính hãng ,22890000,0,Dell, Intel Core i71065G7,512,8,,,
172,Laptop HP ProBook 450 G7 9GQ43PA (Core i5-10210U/ 4GB DDR4 2666MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Dos) - Hàng Chính Hãng ,16299000,0,HP,Intel Core i510210U 16GHz up to 42GHz 6MB,256,4,Full HD 1920 x 1080,15.6 ,
173,Laptop Acer Aspire A514-53-3821 NX.HUSSV.001 (Core i3 1005G1/ 4GB RAM/ 256GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng ,11209000,0,Acer,Intel Core i31005G1,SSD,4,Full HD 1920 x 1080,14 ,
174,Laptop Dell Vostro V3578 NGMPF11 Core i7-8550U/Win10 (15.6 ) - Black - Hàng Chính Hãng ,17999000,1,Dell,Intel Core i7,1,8,Full HD 1920 x 1080,15.6 ,Máy chạy rất chậm khởi động lâu hay bị đơ không mạnh như cấu hình
175,Laptop Dell Vostro 3405 V4R53500U003W (AMD R5-3500U/ 8GB (1x8GB) DDR4 2400Mhz/ 512SSD M2 PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng ,13399000,0,Dell,AMD Ryzen 5,512,8,Full HD 1920 x 1080,14 ,
176,Laptop Acer Nitro 5 2020 AN515-55-77P9 NH.Q7NSV.003 (Core i7-10750H/ 8GB DDR4 2933MHz/ 512GB SSD M.2 PCIE/ GTX 1650Ti 4GB GDDR6/ Win10) - Hàng Chính Hãng ,26989000,0,Acer,Intel Core i710750H 26GHz up to 50GHz 12MB,512,8,Full HD 1920 x 1080,15.6 ,
177,Laptop Acer Swift 3X SF314-510G-5742 NX.A10SV.003 (Core i5-1135G7/ 16GB LPDDR4X 4266MHz/ 1TB SSD M.2 PCIE Gen3x4/ 14 FHD IPS/ Win10) - Hàng Chính Hãng ,25199000,0,Acer,Intel Core i51135G7 24GHz up to 42GHz 8MB,1,16,Full HD 1920 x 1080,14 ,
178,Laptop Acer Predator Helios 300 PH315-53-70U6 NH.Q7YSV.002 (Core i7-10750H/ 16GB (8GBx2) DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X4/ RTX 2060 6GB GDDR6/ 15.6 FHD IPS  240Hz  3ms/ Win10) - Hàng Chính Hãng ,40499000,0,Acer,Intel Core i710750H 26GHz up to 50GHz 12MB,512,16,,15.6 ,
179,Laptop MSI GF75 Thin 9RCX-432VN (Core i5-9300H/ 8GB DDR4 2666MHz/ 256GB SSD M.2 PCIE/ GTX 1050Ti 4GB/ 17.3 FHD IPS/ Win10) - Hàng Chính Hãng ,21900000,1,MSI,Intel Core i5,256,8,Full HD 1920 x 1080,17.3 ,Đóng gói rất đẹpchắc chắn giao hàng nhanh Hàng đẹp như ý chơi game FIFA4 mượt nói chung rất ưng ý
180,Laptop Lenovo Ideapad S145-14API 81UV00A0VN (AMD Ryzen R3-3200U/ 4GB DDR4 2400MHz/ 256GB M.2 2242 PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng ,9250000,0,Lenovo, AMD Ryzen R33200U Processor,256,4,Full HD 1920 x 1080,14 ,
181,Laptop HP Envy x360 Convertible 13-ar0116AU 9DS89PA (AMD R7-3700U/ 8GB DDR4 2400MHz Onboard/ 512GB PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng ,26279000,0,HP,AMD Ryzen 7 3700U 23GHz up to 40GHz 6MB,512,8,1920 x 1080 pixels,13.3 ,
182,Laptop Acer Predator Helios 300 PH315-53-770L NH.Q7XSV.002 (Core i7-10750H/ 8GB DDR4 2933MHz/ 512GB SSD M.2 PCIE G3X4/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD IPS  144Hz  3ms/ Win10) - Hàng Chính Hãng ,34299000,0,Acer,Intel Core i710750H 26GHz up to 50GHz 12MB,512,8,Full HD 1920 x 1080,15.6 ,
183,Laptop MSI GF63 Thin 9SCSR-1057VN (Core i5-9300H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1650Ti 4GB GDDR6 with Max-Q Design/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,20049000,0,MSI,Intel Core i59300H 24GHz up to 41GHz 8MB,512,8,,15.6 ,
184,Laptop HP Pavilion Gaming 15-dk1083TX 206R0PA (Core i5-10300H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ GTX 1650 4GB GDDR6/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,22411000,0,HP,Intel Core i510300H 25GHz up to 45GHz 8MB,512,8,Full HD 1920 x 1080,15.6 ,
185,Laptop Acer Aspire A515-53G-564C NX.H82SV.001 Core i5-8265U/Free Dos (15.6" FHD) - Hàng Chính Hãng ,12699000,0,Acer,Intel Core i5,1,4,Full HD 1920 x 1080,15.6 ,
186,Laptop Dell Vostro 3578 V3578B Core i5-8250U/ Win10 (Black) - Hàng Chính Hãng ,15099000,0,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,15.6 ,
187,Máy tính laptop Surface Book 2 15  Core I7 Ram 16Gb 1Tb (New) - Hàng chính hãng ,69900000,0,Surface,,,16,,,
188,Laptop Asus VivoBook TP412FA-EC599T (i3 10110U/4GB RAM/512GB SSD/14 Touch FHD/Win10/Bút/Bạc Xanh)-Hàng chính hãng ,13199000,0,Asus,,512,,,,
189,Laptop Dell Latitude 3400 (L3400I5HDD) (Black) - hàng chính hãng ,15000000,0,Dell,,,,,,
190,Laptop Asus Vivobook 15 X509JA-EJ427T (Core i3-1005G1/ RAM 4GB DDR4 2400MHz/ 512GB SSD M.2 PCIE G3X2/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,10609000,0,Asus,Intel Core i31005G1 12GHz up to 34GHz 4MB,512,4,,15.6 ,
191,Laptop Acer Aspire 3 A315-55G-504M NX.HNSSV.006 (Core i5-10210U/ 4GB DDR4/ SSD 512GB/ MX230 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,14989000,1,Acer,Intel Core i510210U  Processor,512,4,Full HD 1920 x 1080,15.6 ,Cực kì hài lòng
192,Laptop Dell Inspiron 5584 N5I5353W Core i5-8265U/ MX130/ Win10 (15 FHD) - Hàng Chính Hãng ,17999000,0,Dell,Intel Core i5,2,1,1920 x 1080 pixels,15.6 ,
193,Laptop Acer Aspire 5 A514-53-346U NX.HUSSV.005 (Core i3-1005G1/ 4GB RAM/ 512GB SSD/ 14 FHD/ Win 10) - Hàng Chính Hãng ,13159000,1,Acer,Intel Core i31005G1,SSD,4,Full HD 1920 x 1080,14 ,Giao hàng nhanh tốt 5 sao cho hàng chính hảng
194,Laptop Acer Swift 5 SF514-52T-50G2 NX.GTMSV.001 Core i5-8250U/ Win10 14  (Blue) - Hàng Chính Hãng ,23399000,1,Acer,Intel Core,256,8,Full HD 1920 x 1080,14 ,Cho minh hoi vê chê đô bao hanh may khi găp lôi thi phai liên hê ai va nêu muôn đôi tra thi chinh sach se như thê nao
195,Laptop Acer Swift 5 SF514-53T-740R NX.H7KSV.002 Core i7-8565U/Win10 (14" FHD IPS Touch) - Hàng Chính Hãng ,20190000,0,Acer,Intel Core i7,256,8,Full HD 1920 x 1080,14 ,
196,Laptop HP 240 G7 i3-1005G1 / 4GD4 / 256GSSD / 14.0HD / Wlac / BT4.2 / 3C41WHr / XÁM/WIN10_3S004PA_D - Hàng chính hãng ,9990000,0,HP,Intel Core i31005G1,256,4,,,
197,LapTop Lenovo ThinkBook 15 IIL 20SM00D9VN | Core i3 _ 1005G1 | 4GB | 512GB SSD PCIe | Win 10 | 15 6'' FHD IPS | Hàng Chính Hãng ,11900000,0,Lenovo,10th Generation Intel Core i3  1005G1 Processor  120 GHz 4M Cache Up to 340 GHz,512,4,,,
198,Surface Pro 6 Intel Core I7 Ram 16Gb Ssd 512Gb (New)- Hàng chính hãng ,39490000,0,Surface,Intel Core i7 8650U Kaby Lake R 4 nhân 8 luồng 8 MB cache tốc độ 19  42 GHz TDP 15 W,,8,,,
199,Surface Pro 7 Core I5 Ram 8Gb Ssd 256Gb Brand New - Nhập Khẩu ,31890000,0,Surface,,,8,,,
200,Laptop HP ProBook 450 G6 (Intel Core I5-8265U 4 RAM DDR4 500GB HDD 15.6 FHD Free DOS Sliver - 6FG97PA) -Hàng Chính Hãng ,13550000,0,HP,Intel Core i58265U,500,4,1920 x 1080 pixels,15.6 ,
201,Laptop Avita Liber V14 NS14A8VNW561-UGAB (AMD R7-3700U/ 8GB DDR4 2400MHz/ 512GB SSD M.2 SATA/ 14 FHD IPS/ Win10) - Hàng Chính Hãng ,14839000,0,Avita,AMD Ryzen 73700U 23GHz up to 40GHz 4MB,512,8,Full HD 1920 x 1080,14 ,
202,Bộ Dán Macbook 5 in 1 JCPAL Cho MB Air 13" 2018-2019(Gold) - Hàng Chính Hãng ,749000,1,JCPAL,,,,,,Cực kì hài lòng
203,Laptop Acer Aspire A315-56-59XY NX.HS5SV.003 (Core i5 1035G1/ 4GB RAM/ 256GB SSD/ 15.6 FHD/ Win 10) - Hàng Chính Hãng ,13199000,0,Acer,Intel Core i5 1035G1,256,4,Full HD 1920 x 1080,15.6 ,
204,Laptop Acer Predator Helios 300 PH315-52-75R6 NH.Q54SV.003 (Core i7-9750H/ 16GB DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X4/ RTX 2060 6GB/ 15.6 FHD IPS  144Hz  3ms/ Win10) - Hàng Chính Hãng ,41799000,0,Acer,Intel Core i7,512,16,Full HD 1920 x 1080,15.6 ,
205,Laptop HP Pavilion Gaming 15-ec1056AX 1N1J6PA (AMD Ryzen 7 4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ GTX 1650 4GB GDDR6/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,24799000,0,HP,AMD Ryzen 7 4800H 29GHz up to 42GHz 8MB,512,8,Full HD 1920 x 1080,15.6 ,
206,Microsoft Surface Laptop Core i5 / Win10 S 13.5  8GB RAM (Đỏ) - Hàng Nhập Khẩu ,27700000,0,Microsoft,Intel Core i5,256,8,2256 x 1504 pixels,13.5 ,
207,Laptop HP Pavilion 15-cs2057TX 6YZ20PA Core i5-8265U/ MX130 2GB/ Win10 (15.6 FHD) - Grey - Hàng Chính Hãng ,14119000,0,HP,Intel Core i5,1,4,Full HD 1920 x 1080,15.6 ,
208,Microsoft Surface Pro 2018 - Core i7-8650U/8G/256GB (KJU-00016) - Hàng Chính Hãng ,38080000,0,Microsoft,Intel Core i7,256,8,QHD 2736 x 1824,12.3 ,
209,Laptop Lenovo Ideapad S340 14IIL (81VV003VVN). Intel Core I3 1005G1 (15.6 ) - Hàng Nhập Khẩu ,10790000,0,Lenovo, Intel Core i31005G1,512,8,,,
210,Laptop HP ProBook 450 G6 6FG83PA Core i7-8565U/MX130/Dos (15.6" FHD) - Hàng Chính Hãng ,22699000,0,HP,Intel Core,256,8,Full HD 1920 x 1080,14 ,
211,Surface Book 2 13  Core I5 Ram 8Gb Ssd 128Gb (New) - Hàng chính hãng ,33000000,0,Surface,,,,,,
212,Laptop Dell Gaming G7 7500 G7500A (Core i7-10750H/ 16GB (8GB x2) DDR4 3200MHz/ 512GB SSD M.2 PCIe/ RTX 2060 6GB GDDR6/ 15.6 FHD WVA  144Hz/ Win10) - Hàng Chính Hãng ,39359000,0,Dell,Intel Core i710750H 26GHz up to 50GHz 12MB,512,16,,15.6 ,
213,Laptop Asus VivoBook 15 A512DA-EJ1448T (AMD R3-3250U/ 4GB DDR4/ 512GB PCIe/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11890000,0,Asus,AMD Ryzen R33250U Processor 2 nhân 4 luồng,512,4,Full HD 1920 x 1080,15.6 ,
214,Combo Laptop AVITA LIBER V 14 màu thiên thần xanh + Balo - Hàng chính hãng ,16900000,0,Avita,Intel Core i510210U,512,8,,,
215,Laptop Dell Vostro 5301 V3I7129W (Core i7-1165G7/ 8GB LPDDR4X/ 512GB M.2 PCIe NVMe/ MX350 2GB/ 13.3 FHD/ Win10) - Hàng Chính Hãng ,24009000,0,Dell,11th Generation Intel Core i71165G7 Tiger Lake 10nm 280GHz Up to 470 GHz 4 Cores 8 Threads 12MB Cache,512,8,Full HD 1920 x 1080,13.3 ,
216,Laptop Asus ExpertBook B9450FA-BM0324T (Core i5-10210U/ 8GB LDDR3/ 512GB SSD PCIE G3X4/ 14 FHD IPS/ Win10) - Hàng Chính Hãng ,35839000,0,Asus,Intel Core i510210U 16GHz up to 42GHz 6MB,512,8,Full HD 1920 x 1080,14 ,
217,Dell Inspiron 5584Y : i7-8565U | 8GB RAM | 1TB HDD + 128GB SSD | GeForce MX130 4GB | 15.6 FHD | Win10 | Silver - Hàng chính hãng ,20300000,0,Dell,,,,,,
218,Laptop HP ProBook 440 G6 6FG85PA Core i5-8265U/MX130 2GB/Dos (14" FHD) - Hàng Chính Hãng ,16999000,0,HP,Intel Core,500,4,Full HD 1920 x 1080,14 ,
219,Laptop Dell Gaming G5 5500 70228123 (Core i7-10750H/ 16GB (8GB x2) DDR4 3200MHz/ 512GB SSD M.2 PCIe/ RTX 2060 6GB GDDR6/ 15.6 FHD WVA  144Hz/ Win10) - Hàng Chính Hãng ,33089000,0,Dell,Intel Core i710750H 26GHz up to 50GHz 12MB,512,16,Full HD 1920 x 1080,15.6 ,
220,Laptop Acer Aspire A514-52-516K NX.HMHSV.002 Core i5-10210U/ Win10 (14 FHD) - Hàng Chính Hãng ,13600000,0,Acer,,256,4,Full HD 1920 x 1080,14 ,
221,Laptop MSI Modern 14 B11SB-074VN (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ MX450 2GB GDDR5/ 14 FHD IPS/ Win10) - Hàng Chính Hãng ,21199000,0,MSI,Intel Core i51135G7 24GHz up to 42GHz 8MB,512,8,Full HD 1920 x 1080,14 ,
222,Laptop Dell Latitude 5400 70194817 (Core i5-8365U/ 8GB RAM/ 256GBSSD/ 14 FHD/ Dos) - Hàng Chính Hãng ,18990000,0,Dell,Intel Core i5 8365U 16Ghz 6MB Cache,256,8,Full HD 1920 x 1080,14 ,
223,LapTop Lenovo ThinkBook 14 IIL 20SL00HNVN | Core i3 _ 1005G1 | 4GB | 512GB SSD PCIe | Win 10 | 14" FHD | Hàng Chính Hãng ,12300000,0,Lenovo,10th Generation Intel Core i3  1005G1 Processor  120 GHz 4M Cache up to 340 GHz,512,4,,,
224,Laptop Dell Inspiron 5593 70196703 Core i3-1005G1/ Win10 (15.6 FHD) - Hàng Chính Hãng ,12190000,3,Dell,Intel Core i3,128,4,Full HD 1920 x 1080,15.6 ,Máy vừa mới nhận của tiki buổi trưa buổi chiều bóc ra sử dụng thì báo lỗi không nhận ổ cứng và không nhận adapter  Đề nghị tiki có hướng giải quyết đổi sản phẩm mới
224,Laptop Dell Inspiron 5593 70196703 Core i3-1005G1/ Win10 (15.6 FHD) - Hàng Chính Hãng ,12190000,3,Dell,Intel Core i3,128,4,Full HD 1920 x 1080,15.6 ,Sản phẩm dùng rất tốt giao hàng nhanh chóng và cẩn thận
224,Laptop Dell Inspiron 5593 70196703 Core i3-1005G1/ Win10 (15.6 FHD) - Hàng Chính Hãng ,12190000,3,Dell,Intel Core i3,128,4,Full HD 1920 x 1080,15.6 ,Cực kì hài lòng
225,Microsoft Surface Pro 2018 - Core i5-8250U/8G/256GB - Hàng Chính Hãng ,27445000,6,Microsoft,Intel Core 8th Gen i5,256,8,QHD 2736 x 1824,12.3 ,Máy đúng nguyên seal Đẹp Nhẹ Người nào văn phòng mà quen Windows chắc chắn phải mua sản phẩm này Tuy nhiên đặt màu Platinum thì ra màu đen Đang chờ đổi không đánh giá cao quá trình đổi hàng của Tiki thời gian chờ khá lâu gấp cho công việc nên ai có ý định mua nên kiểm tra kỹ hàng khi nhận tránh phải đổi hàng Về chất lượng thì nguyên seal rất đẹp Sẽ đánh giá sau khi nhận được bản Platinum
225,Microsoft Surface Pro 2018 - Core i5-8250U/8G/256GB - Hàng Chính Hãng ,27445000,6,Microsoft,Intel Core 8th Gen i5,256,8,QHD 2736 x 1824,12.3 ,Đặt màu platinum giao hàng lại nhận màu đen Đang bóc kiểm tra hàng thì nhân viên giao hàng đã bỏ đi vì  hàng còn nhiều  Gọi tổng đài thì bạn CS đầu tiên nhiệt tình hướng dẫn gọi lại lần 2 thì gặp ngay 1 cô bé nói chuyện không mấy nhiệt tình  Một trang bán hàng lớn lại mắc một sai lầm quá sơ đẳng như vậy đúng là không thể chấp nhận được  Lần trước đọc comment cũng gặp một anh bị trường hợp tương tự lần này lại thêm mình chứng tỏ các bạn không rút được bài học gì từ sai sót của mình Bây giờ lại tốn thời gian chờ tiki đến nhận hàng lại để đổi lại mất thêm 1 khoảng thời gian chờ đợi Còn 2 món hàng của tiki chưa giao tới không biết có bị nhầm màu hay lộn hàng gì nữa không 
225,Microsoft Surface Pro 2018 - Core i5-8250U/8G/256GB - Hàng Chính Hãng ,27445000,6,Microsoft,Intel Core 8th Gen i5,256,8,QHD 2736 x 1824,12.3 ,Máy đẹp gọn vuông vức chắc tay dùng rất thích microsoft update liên tục tiếc là mình ko phải dân pts và đồ họa tiếc mấy ứng dụng hỗ trợ ghê gớm  Màn hình máy độ cao cao hơn dòng máy bình thường nên coi phim vs lướt rất phê Máy cũng có tablet mode tự động rotation có lock rotation các thứ  Nói chung mình quá ưng cái bụng   Một số app không hiểu để tự động bật keyboard hay cũng không xài bút viết được luôn ví dụ Zalo Website thì gõ bình thường các thứ thì okie mà không hiểu sao riêng Zalo mình ko type trực tiếp đc trên máy Nên kiểu gì cũng phải sắm bàn phím đi kèm Mà câu chuyện đi tìm bàn phím cũng chật vật mình thấy VN chưa phân phối nhiều máy Microsoft lắm Tuy nhiên search thì vẫn có người bán nhưng giá không cạnh tranh hao tổn nguyên khí   Mình đặt màu Platium và tiki lại giao màu đen Cái này mình cũng dự đoán từ đầu ai ngờ giao khác màu thật Tuy nhiên mình sao cũng được nên dùng luôn không đổi máy  Chung quy thích quáaa Cám ơn tiki
225,Microsoft Surface Pro 2018 - Core i5-8250U/8G/256GB - Hàng Chính Hãng ,27445000,6,Microsoft,Intel Core 8th Gen i5,256,8,QHD 2736 x 1824,12.3 ,Mình mua máy này từ 24012019 trên Tiki nhưng hôm nay mới viết nhận xét   Trước khi chuyển qua Surface Pro 2018 thì mình dùng chiếc Dell Vostro 145480 được hơn 3 năm Trước đây mình cũng không có cảm giác là máy nặng tuy nhiên sau khi chuyển qua Surface thì quả là một trời một vực  Công việc của mình là sales hay di chuyển nên cần 1 máy tính nhỏ gọn dễ dàng lấy ra khỏi cặp khi đi qua sân bay cầu hình vừa đủ để làm thuyết trình Với mình chiếc Surface Pro 2018 là quá đủ   Tiki giao hàng nguyên seal cực nhanh Hơi tiếc là tại thời điểm mình mua  Tiki chưa bán nhiều phụ kiện cho Surface nên phải mua ngoài từ bàn phím đển chuột đến bút Bút dùng cực thích để ký văn bản thậm chí làm trình chiếu dùng để chuyển slide cực tiện
225,Microsoft Surface Pro 2018 - Core i5-8250U/8G/256GB - Hàng Chính Hãng ,27445000,6,Microsoft,Intel Core 8th Gen i5,256,8,QHD 2736 x 1824,12.3 ,Mình đặt platium nhưng giao lại là màu đen  Mình khá dễ tính và lỡ bóc seal rồi nên ko yêu cầu đổi trả vì khá tốn thời gian  nhưng giao sai màu đặt thì hơi thất vọng tí
225,Microsoft Surface Pro 2018 - Core i5-8250U/8G/256GB - Hàng Chính Hãng ,27445000,6,Microsoft,Intel Core 8th Gen i5,256,8,QHD 2736 x 1824,12.3 ,Máy gồm những gì vậy tiki Cover keyboard pen mouse
226,Laptop Acer Swift 3 SF314-58-55RJ NX.HPMSV.006 (Core i5-10210U/ 8GB (4GB x2) DDR4 2400MHz/ 512GB SSD M.2 PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng ,16690000,0,Acer,Intel Core i510210U,512,8,Full HD 1920 x 1080,14 ,
227,Laptop HP EliteBook 845 G7 (AMD R7 PRO 4750U 16GB RAM 512GB SSD AMD Graphics 14"FHD Fingerprint Win 10 Pro Silver)_231A0PA - Hàng Chính Hãng ,32990000,0,HP,AMD Ryzen PRO Processors,512,16,FHD 1920 x 1080,14,
228,Laptop Acer Aspire 3 A315-23G-R33Y NX.HVSSV.001 (AMD R5 3500U/ 4GB DDR4/ 512GB PCIe NVMe/ 15 HFD/ Win10) - Hàng Chính Hãng ,14199000,0,Acer,AMD Ryzen 5 3500U,512,4,Full HD 1920 x 1080,15.6 ,
229,Laptop Acer Swift 5 SF514-55T-51NZ NX.HX9SV.002 (Core i5-1135G7/ 8GB LPDDR4x 4267MHz/ 512GB PCIe NVMe SSD/ 14 FHD IPS Touch/ Win10) - Hàng Chính Hãng ,24299000,0,Acer,Intel Core i51135G7 24GHz up to 42GHz 8MB,512,8,Full HD 1920 x 1080,14 ,
230,Laptop HP 15s-du0068TX 8AG28PA Core i5-8265U/ MX130 2GB/ Win10 (15.6 HD) - Hàng Chính Hãng ,15299000,0,HP,,1,8,1366 x 768 pixels,15.6 ,
231,Laptop Avita Liber V14 NS14A8VNF561-SGB (Core i5-10210U / 8GB DDR4 2400MHz/ 512GB SSD M.2 SATA/ 14 FHD/ Win10) - Hàng Chính Hãng ,15769000,0,Avita,Intel Core i510210U  16 GHz  42 GHz  6MB  4 nhân 8 luông ,512,8,Full HD 1920 x 1080,14 ,
232,Laptop HP Pavilion Gaming 15-dk1086TX (Core i7-10750H 8GB RAM 512GB SSD GF GTX 1650Ti 4GB 15.6"FHD 3cell Win 10 Home 64 Black)_206R3PA - Hàng Chính Hãng ,27499000,0,HP,Core i710750H260 GHz12MB,512,8,,,
233,Đế dựng dành cho Laptop  MacBoook Air/Pro  Dell XPS  Surface Laptop TOMTOC nhôm cao cấp - B4-002S - hàng chính hãng ,999000,0,Tomtoc,,,,,,
234,Laptop Dell V3590 i5 10210U/8Gb/256Gb/15.6"FHD/AMD 610 2Gb/DVDSup/Win10 - Hàng Chính Hãng ,15250000,0,Dell,Intel  Core i5,256,8,1920 x 1080 pixels,15.6 ,
235,Microsoft Surface Laptop 2 - Core i5-8250U/RAM 8GB/ SSD 128GB - Hàng Chính Hãng ,30200000,0,Microsoft,,128,,,,
236,Combo Laptop AVITA LIBER V 14 màu đám mây bạc + Balo - Hàng chính hãng ,16900000,0,Avita,Intel Core i510210U,512,8,,,
237,Laptop Acer Aspire 3 A315-55G-59BC NX.HNSSV.003 (Core i5-10210U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ MX230 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,14379000,0,Acer,Intel Core i510210U 16GHz up to 42GHz 6MB,,4,,,
238,Laptop MSI GF63 Thin 9SCSR-829VN (Core i5-9300H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1650Ti 4GB GDDR6 with Max-Q/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,21209000,0,MSI,Intel Core i59300H 24GHz up to 41GHz 8MB,512,8,Full HD 1920 x 1080,15.6 ,
